User_ID;Smartphone_Adoption;Payment_Method;Website_Activity;Bought_Digital_Media_18Mo;Gender;Bought_Electronics_12Mo;Bought_Digital;Browsed_Electronics_12Mo;Marital_Status;Age
4630;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
4631;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;No;S;41
4632;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;66
4633;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;31
4634;Early Majority;Bank Transfer;Frequent;Yes;M;No;Yes;Yes;S;39
4635;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;S;64
4636;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;50
4637;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;66
4638;Early Majority;Credit Card;Frequent;Yes;F;No;No;Yes;M;44
4639;Early Majority;Website Account;Regular;Yes;F;No;Yes;Yes;S;36
4640;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;57
4641;Early Majority;Credit Card;Seldom;Yes;F;No;No;Yes;S;16
4642;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;M;66
4643;Early Majority;Credit Card;Regular;Yes;M;No;No;Yes;M;66
4644;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;25
4645;Early Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;16
4646;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;66
4647;Early Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;M;29
4648;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;55
4649;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;32
4650;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;No;M;33
4651;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;S;16
4652;Early Majority;Website Account;Seldom;Yes;F;No;No;No;M;59
4653;Early Majority;Monthly Billing;Regular;Yes;F;No;No;Yes;M;16
4654;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;25
4655;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;56
4656;Early Majority;Monthly Billing;Seldom;No;M;Yes;No;Yes;M;56
4657;Early Majority;Website Account;Seldom;No;F;Yes;Yes;Yes;S;66
4658;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;16
4659;Early Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;S;24
4660;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;60
4661;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;45
4662;Early Majority;Credit Card;Seldom;No;M;No;Yes;Yes;M;30
4663;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;No;S;55
4664;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;32
4665;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;18
4666;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;27
4667;Early Majority;Website Account;Seldom;No;M;Yes;No;Yes;M;41
4668;Early Majority;Bank Transfer;Seldom;No;M;No;No;Yes;M;34
4669;Early Majority;Monthly Billing;Seldom;No;M;No;No;Yes;S;46
4670;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;32
4671;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;66
4672;Early Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;28
4673;Early Majority;Bank Transfer;Seldom;No;F;Yes;No;Yes;S;66
4674;Early Majority;Website Account;Regular;No;M;No;No;Yes;M;40
4675;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;64
4676;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;48
4677;Early Majority;Website Account;Seldom;Yes;F;No;Yes;No;M;59
4678;Early Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;65
4679;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;31
4680;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;25
4681;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;50
4682;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;M;66
4683;Early Majority;Website Account;Regular;Yes;F;No;No;Yes;M;49
4684;Early Majority;Monthly Billing;Regular;No;M;Yes;Yes;No;S;50
4685;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;No;S;46
4686;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;37
4687;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;M;55
4688;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;60
4689;Early Majority;Website Account;Regular;Yes;M;No;No;Yes;S;49
4690;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;27
4691;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;39
4692;Early Majority;Bank Transfer;Seldom;No;M;No;No;No;M;31
4693;Early Majority;Monthly Billing;Seldom;No;M;Yes;Yes;Yes;S;66
4694;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;47
4695;Early Majority;Website Account;Regular;No;M;No;No;Yes;S;44
4696;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;23
4697;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;57
4698;Early Majority;Website Account;Frequent;Yes;F;No;Yes;Yes;M;46
4699;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;64
4700;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;37
4701;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;32
4702;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;45
4703;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;53
4704;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;M;64
4705;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;55
4706;Early Majority;Website Account;Regular;Yes;M;No;No;No;S;57
4707;Early Majority;Website Account;Seldom;Yes;M;No;No;No;M;66
4708;Early Majority;Credit Card;Regular;No;M;No;Yes;Yes;S;66
4709;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;21
4710;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;23
4711;Early Majority;Website Account;Regular;No;M;Yes;Yes;Yes;M;30
4712;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;66
4713;Early Majority;Bank Transfer;Regular;No;M;No;No;Yes;M;61
4714;Early Majority;Website Account;Frequent;Yes;F;Yes;No;Yes;M;43
4715;Early Majority;Credit Card;Frequent;Yes;M;Yes;No;Yes;S;39
4716;Early Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;63
4717;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;S;48
4718;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;57
4719;Early Majority;Website Account;Seldom;No;M;No;No;Yes;S;21
4720;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;64
4721;Early Majority;Bank Transfer;Regular;No;F;No;No;Yes;M;60
4722;Early Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;M;24
4723;Early Majority;Website Account;Seldom;No;M;No;No;Yes;M;66
4724;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;No;S;46
4725;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;37
4726;Early Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;24
4727;Early Majority;Website Account;Seldom;No;M;Yes;Yes;No;M;43
4728;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;40
4729;Early Majority;Monthly Billing;Seldom;No;F;Yes;Yes;Yes;S;51
4730;Early Majority;Credit Card;Frequent;Yes;F;No;Yes;Yes;S;41
4731;Early Majority;Credit Card;Seldom;No;F;Yes;No;Yes;S;59
4732;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;S;52
4733;Early Majority;Website Account;Seldom;Yes;F;Yes;Yes;Yes;M;28
4734;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;64
4735;Early Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;M;19
4736;Early Majority;Website Account;Seldom;Yes;M;No;Yes;Yes;S;57
4737;Early Majority;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;46
4738;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;50
4739;Early Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;24
4740;Early Majority;Monthly Billing;Seldom;Yes;M;Yes;Yes;Yes;S;65
4741;Early Majority;Bank Transfer;Frequent;No;M;Yes;No;Yes;M;42
4742;Early Majority;Credit Card;Seldom;No;F;Yes;No;Yes;S;47
4743;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;54
4744;Early Majority;Monthly Billing;Seldom;Yes;M;No;No;No;M;66
4745;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;S;37
4746;Early Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;No;M;52
4747;Early Majority;Bank Transfer;Regular;No;F;No;No;No;M;39
4748;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;16
4749;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;S;21
4750;Early Majority;Website Account;Seldom;Yes;F;No;No;Yes;S;16
4751;Early Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;65
4752;Early Majority;Credit Card;Seldom;Yes;M;No;No;Yes;S;66
4753;Early Majority;Bank Transfer;Regular;Yes;F;No;Yes;No;S;49
4754;Early Majority;Website Account;Seldom;Yes;M;No;No;No;M;43
4755;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;47
4756;Early Majority;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;64
4757;Early Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;55
4758;Early Majority;Monthly Billing;Regular;Yes;M;Yes;Yes;Yes;M;28
4759;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;37
4760;Early Majority;Website Account;Regular;Yes;M;No;No;Yes;M;61
4761;Early Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;S;64
4762;Early Majority;Website Account;Frequent;No;F;Yes;No;No;S;31
4763;Early Majority;Credit Card;Seldom;Yes;M;No;Yes;Yes;S;54
4764;Early Majority;Credit Card;Regular;No;F;Yes;Yes;Yes;S;28
4765;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;S;37
4766;Early Majority;Monthly Billing;Regular;No;M;No;No;Yes;M;48
4767;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;S;56
4768;Early Majority;Website Account;Seldom;Yes;F;No;No;No;S;64
4769;Early Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;M;24
4770;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;26
4771;Early Majority;Credit Card;Seldom;No;F;Yes;No;Yes;S;66
4772;Early Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;M;26
4773;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;S;43
4774;Early Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;S;50
4775;Early Majority;Credit Card;Regular;Yes;F;Yes;No;Yes;M;16
4776;Early Majority;Bank Transfer;Frequent;No;F;Yes;No;Yes;S;30
4777;Early Majority;Website Account;Seldom;Yes;F;Yes;No;No;S;52
4778;Early Majority;Bank Transfer;Regular;No;M;Yes;Yes;Yes;S;18
4779;Early Majority;Website Account;Regular;Yes;M;No;No;Yes;M;60
4780;Early Majority;Monthly Billing;Seldom;No;F;Yes;Yes;Yes;M;47
4781;Early Majority;Website Account;Seldom;Yes;M;Yes;No;Yes;S;63
4782;Early Majority;Website Account;Regular;No;M;Yes;Yes;Yes;M;55
4783;Early Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;64
4784;Early Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;S;65
4785;Early Majority;Website Account;Regular;No;M;Yes;Yes;Yes;M;33
4786;Early Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;24
4787;Early Majority;Monthly Billing;Seldom;No;F;Yes;Yes;Yes;M;51
4788;Early Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;47
4789;Early Majority;Bank Transfer;Frequent;No;F;Yes;No;Yes;S;29
4790;Early Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;66
4791;Early Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;50
4792;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;S;25
4793;Early Majority;Website Account;Seldom;Yes;M;Yes;No;No;M;46
4794;Early Majority;Credit Card;Seldom;No;M;No;Yes;Yes;M;66
4795;Early Majority;Bank Transfer;Seldom;No;M;No;No;Yes;M;64
4796;Early Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;51
4797;Early Majority;Website Account;Seldom;No;F;Yes;No;Yes;M;55
4798;Early Majority;Credit Card;Seldom;No;F;Yes;Yes;Yes;M;29
4799;Early Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;S;33
4800;Early Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;47
4801;Early Majority;Monthly Billing;Regular;Yes;M;No;Yes;Yes;M;37
4802;Early Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;Yes;M;47
4803;Early Majority;Website Account;Seldom;Yes;M;No;No;Yes;M;63
4804;Early Majority;Credit Card;Regular;No;F;Yes;No;Yes;S;36
4805;Early Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;S;66
4806;Late Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;59
4807;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;41
4808;Late Majority;Website Account;Seldom;Yes;F;No;Yes;No;M;63
4809;Late Majority;Monthly Billing;Regular;Yes;M;Yes;Yes;Yes;S;66
4810;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;No;Yes;S;66
4811;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;51
4812;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;S;16
4813;Late Majority;Bank Transfer;Seldom;No;F;Yes;No;Yes;M;66
4814;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;S;66
4815;Late Majority;Credit Card;Regular;No;M;Yes;Yes;Yes;S;16
4816;Late Majority;Website Account;Frequent;No;F;No;No;Yes;M;21
4817;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;No;M;66
4818;Late Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;66
4819;Late Majority;Website Account;Seldom;Yes;F;No;Yes;Yes;M;40
4820;Late Majority;Monthly Billing;Seldom;Yes;F;No;Yes;Yes;M;47
4821;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;44
4822;Late Majority;Website Account;Regular;Yes;F;Yes;Yes;Yes;M;66
4823;Late Majority;Bank Transfer;Regular;No;F;Yes;No;Yes;M;25
4824;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;26
4825;Late Majority;Bank Transfer;Regular;Yes;M;No;Yes;Yes;M;45
4826;Late Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;44
4827;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;57
4828;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;66
4829;Late Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;S;38
4830;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;16
4831;Late Majority;Bank Transfer;Frequent;Yes;M;No;No;Yes;S;66
4832;Late Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;66
4833;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;S;29
4834;Late Majority;Monthly Billing;Regular;Yes;M;Yes;No;Yes;M;66
4835;Late Majority;Credit Card;Regular;Yes;F;Yes;Yes;Yes;M;34
4836;Late Majority;Credit Card;Regular;No;M;No;Yes;Yes;M;45
4837;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;56
4838;Late Majority;Monthly Billing;Seldom;Yes;M;No;No;Yes;S;42
4839;Late Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;M;40
4840;Late Majority;Website Account;Seldom;Yes;M;Yes;Yes;Yes;S;58
4841;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;No;Yes;M;66
4842;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;S;19
4843;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;47
4844;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;66
4845;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;S;38
4846;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;39
4847;Late Majority;Website Account;Frequent;Yes;F;Yes;No;No;M;45
4848;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;No;S;66
4849;Late Majority;Bank Transfer;Frequent;No;M;No;No;Yes;M;66
4850;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;62
4851;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;66
4852;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;66
4853;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;S;17
4854;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;M;66
4855;Late Majority;Credit Card;Regular;Yes;M;No;No;Yes;M;58
4856;Late Majority;Bank Transfer;Regular;No;F;No;Yes;Yes;M;65
4857;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;66
4858;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;No;M;66
4859;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;30
4860;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;S;26
4861;Late Majority;Website Account;Frequent;Yes;F;Yes;Yes;Yes;M;66
4862;Late Majority;Website Account;Seldom;No;M;Yes;Yes;No;S;66
4863;Late Majority;Bank Transfer;Regular;No;M;No;No;Yes;S;17
4864;Late Majority;Credit Card;Seldom;Yes;M;Yes;Yes;Yes;S;66
4865;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;66
4866;Late Majority;Credit Card;Seldom;No;M;Yes;No;Yes;S;66
4867;Late Majority;Website Account;Regular;Yes;M;Yes;No;Yes;M;16
4868;Late Majority;Credit Card;Seldom;Yes;F;No;No;Yes;S;45
4869;Late Majority;Credit Card;Frequent;Yes;M;Yes;Yes;Yes;M;46
4870;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;25
4871;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;44
4872;Late Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;66
4873;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;M;62
4874;Late Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;M;16
4875;Late Majority;Bank Transfer;Seldom;No;F;No;Yes;Yes;M;41
4876;Late Majority;Credit Card;Frequent;Yes;M;Yes;Yes;Yes;M;36
4877;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;S;44
4878;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;66
4879;Late Majority;Bank Transfer;Frequent;Yes;M;Yes;No;Yes;M;65
4880;Late Majority;Website Account;Frequent;No;M;Yes;Yes;No;M;66
4881;Late Majority;Website Account;Regular;Yes;M;Yes;Yes;Yes;S;35
4882;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;66
4883;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;S;34
4884;Late Majority;Bank Transfer;Regular;Yes;F;No;Yes;Yes;M;35
4885;Late Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;S;21
4886;Late Majority;Monthly Billing;Seldom;No;F;No;No;No;S;48
4887;Late Majority;Website Account;Seldom;No;F;Yes;No;Yes;S;36
4888;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;S;32
4889;Late Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;66
4890;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;M;55
4891;Late Majority;Bank Transfer;Seldom;Yes;M;No;No;Yes;M;47
4892;Late Majority;Website Account;Seldom;No;M;No;No;Yes;M;16
4893;Late Majority;Bank Transfer;Frequent;No;M;No;Yes;Yes;S;27
4894;Late Majority;Monthly Billing;Seldom;Yes;F;No;No;Yes;M;66
4895;Late Majority;Bank Transfer;Regular;No;F;No;No;Yes;S;18
4896;Late Majority;Website Account;Regular;No;M;No;No;Yes;S;25
4897;Late Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;66
4898;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;M;40
4899;Late Majority;Monthly Billing;Seldom;No;M;No;Yes;Yes;M;55
4900;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;40
4901;Late Majority;Website Account;Regular;Yes;M;No;Yes;Yes;M;17
4902;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;31
4903;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;17
4904;Late Majority;Website Account;Seldom;Yes;F;No;No;Yes;S;46
4905;Late Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;56
4906;Late Majority;Website Account;Frequent;Yes;M;Yes;Yes;Yes;S;30
4907;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;Yes;No;M;30
4908;Late Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;16
4909;Late Majority;Bank Transfer;Regular;No;F;No;No;Yes;M;16
4910;Late Majority;Website Account;Seldom;Yes;F;Yes;No;Yes;M;16
4911;Late Majority;Bank Transfer;Frequent;No;F;Yes;Yes;Yes;M;54
4912;Late Majority;Monthly Billing;Seldom;No;M;No;Yes;Yes;S;41
4913;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;66
4914;Late Majority;Bank Transfer;Seldom;No;F;Yes;No;Yes;M;29
4915;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;No;Yes;M;33
4916;Late Majority;Bank Transfer;Seldom;Yes;F;No;No;Yes;S;57
4917;Late Majority;Bank Transfer;Seldom;No;M;Yes;No;Yes;M;36
4918;Late Majority;Website Account;Regular;Yes;F;Yes;No;Yes;M;16
4919;Late Majority;Bank Transfer;Regular;Yes;M;No;No;Yes;S;66
4920;Late Majority;Monthly Billing;Frequent;Yes;F;Yes;No;Yes;M;16
4921;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;23
4922;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;S;62
4923;Late Majority;Bank Transfer;Frequent;Yes;M;No;No;Yes;M;35
4924;Late Majority;Bank Transfer;Regular;No;F;No;Yes;Yes;M;40
4925;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;No;S;16
4926;Late Majority;Monthly Billing;Frequent;Yes;M;Yes;No;No;S;66
4927;Late Majority;Website Account;Regular;Yes;F;No;No;Yes;M;55
4928;Late Majority;Bank Transfer;Frequent;Yes;F;Yes;Yes;Yes;M;66
4929;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;M;66
4930;Late Majority;Bank Transfer;Regular;No;M;Yes;No;Yes;M;66
4931;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;M;38
4932;Late Majority;Website Account;Seldom;No;M;No;Yes;Yes;S;55
4933;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;66
4934;Late Majority;Monthly Billing;Seldom;No;M;No;No;Yes;M;45
4935;Late Majority;Monthly Billing;Seldom;Yes;F;Yes;Yes;Yes;S;31
4936;Late Majority;Bank Transfer;Seldom;No;F;Yes;Yes;Yes;M;51
4937;Late Majority;Bank Transfer;Regular;Yes;F;Yes;Yes;Yes;M;66
4938;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;32
4939;Late Majority;Bank Transfer;Seldom;No;M;No;Yes;Yes;M;51
4940;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;S;66
4941;Late Majority;Website Account;Regular;Yes;F;No;Yes;Yes;M;66
4942;Late Majority;Credit Card;Regular;No;F;No;No;Yes;S;43
4943;Late Majority;Monthly Billing;Regular;Yes;M;No;Yes;Yes;M;66
4944;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;M;52
4945;Late Majority;Monthly Billing;Frequent;No;F;No;Yes;Yes;M;16
4946;Late Majority;Monthly Billing;Regular;No;M;No;Yes;Yes;S;45
4947;Late Majority;Credit Card;Seldom;Yes;M;Yes;No;Yes;M;20
4948;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;62
4949;Late Majority;Bank Transfer;Seldom;Yes;F;No;Yes;Yes;S;66
4950;Late Majority;Credit Card;Regular;Yes;F;Yes;No;Yes;S;32
4951;Late Majority;Monthly Billing;Frequent;Yes;M;No;Yes;Yes;S;48
4952;Late Majority;Bank Transfer;Regular;Yes;F;No;No;Yes;S;43
4953;Late Majority;Bank Transfer;Regular;No;M;No;Yes;Yes;S;61
4954;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;M;46
4955;Late Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;44
4956;Late Majority;Website Account;Seldom;No;F;No;No;Yes;M;64
4957;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;M;40
4958;Late Majority;Bank Transfer;Regular;Yes;M;Yes;No;Yes;M;66
4959;Late Majority;Credit Card;Seldom;No;F;No;Yes;Yes;M;16
4960;Late Majority;Bank Transfer;Regular;No;F;Yes;Yes;Yes;M;66
4961;Late Majority;Bank Transfer;Regular;Yes;M;Yes;Yes;Yes;M;66
4962;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;Yes;Yes;S;45
4963;Late Majority;Credit Card;Regular;Yes;M;Yes;No;Yes;S;65
4964;Late Majority;Bank Transfer;Seldom;No;M;Yes;Yes;Yes;S;66
4965;Late Majority;Bank Transfer;Regular;Yes;F;Yes;No;Yes;S;20
4966;Late Majority;Website Account;Frequent;Yes;M;Yes;No;Yes;M;48
4967;Late Majority;Website Account;Regular;Yes;M;No;No;Yes;M;66
4968;Late Majority;Website Account;Seldom;No;M;Yes;Yes;Yes;S;35
4969;Late Majority;Monthly Billing;Seldom;Yes;M;Yes;No;Yes;M;66
4970;Late Majority;Website Account;Seldom;Yes;M;No;No;Yes;S;39
4971;Late Majority;Bank Transfer;Seldom;Yes;M;No;Yes;Yes;S;62
4972;Late Majority;Website Account;Frequent;Yes;M;No;Yes;Yes;M;66
4973;Late Majority;Credit Card;Seldom;Yes;F;Yes;Yes;Yes;M;45
4974;Late Majority;Bank Transfer;Seldom;Yes;F;Yes;No;Yes;M;48
4975;Late Majority;Monthly Billing;Regular;Yes;F;Yes;No;Yes;M;40
4976;Late Majority;Credit Card;Regular;No;F;No;Yes;Yes;M;26
4977;Late Majority;Bank Transfer;Seldom;Yes;M;Yes;Yes;Yes;M;66
